pr_number,commit_sha,commit_message,author,commit_date
335420,fc74cf5bd50931b31c3ab27b968fa8664ad4221c,"build(deps): bump js-yaml

Bumps [js-yaml](https://github.com/nodeca/js-yaml) to 3.15.2 and updates ancestor dependency . These dependencies need to be updated together.


Updates `js-yaml` from 3.15.1 to 3.15.2
- [Changelog](https://github.com/nodeca/js-yaml/blob/3.15.2/CHANGELOG.md)
- [Commits](https://github.com/nodeca/js-yaml/compare/3.15.1...3.15.2)

Updates `js-yaml` from 4.3.1 to 4.3.2
- [Changelog](https://github.com/nodeca/js-yaml/blob/3.15.2/CHANGELOG.md)
- [Commits](https://github.com/nodeca/js-yaml/compare/3.15.1...3.15.2)

---
updated-dependencies:
- dependency-name: js-yaml
  dependency-version: 3.15.2
  dependency-type: indirect
- dependency-name: js-yaml
  dependency-version: 4.3.2
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>",dependabot[bot],2026-09-10 09:06:05+00:00
335419,0af44cb2d60a0e3e298d348282be47e54164763e,Initial plan,Copilot,2026-09-10 08:55:15+00:00
335419,203ee7f4afc423540e9c7c9ff2999d85d55288ce,"Relocate restored webview resource roots after extension updates

Co-authored-by: alexr00 <38270282+alexr00@users.noreply.github.com>",Copilot,2026-09-10 09:04:07+00:00
335419,da9153c4f149bbef65cd58142c1f12519d479ac7,"Handle case-insensitive and missing extension locations on webview restore

Co-authored-by: alexr00 <38270282+alexr00@users.noreply.github.com>",Copilot,2026-09-10 09:10:10+00:00
335419,3cccb2bdf8eeea29bdc26164ee5faf906446f4b8,Attestation commit,alexr00,2026-09-10 10:58:47+00:00
335417,ab62d90b1e4b68aa864128aee9e5b8c6bcc57bca,"chat: preserve archived state for legacy Copilot CLI sessions

The legacy session item provider used by the Agents Window omitted persisted archive state, allowing archived sessions to reappear as active during provider handoff. Rehydrate the flag consistently with the newer session controller path and cover the V1 adapter with a regression test.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",alexdima,2026-09-10 08:44:21+00:00
335417,98456a904cdd313b38d6dd90e170f3a454fe0463,"agentHost: avoid stale session announcements during migration

Forced legacy migration upserts every catalog row, including sessions already returned by listSessions. Do not emit sessionAdded for those existing identities, because the migration metadata lacks persisted title and archive overlays and can overwrite the authoritative list entry.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",alexdima,2026-09-10 09:10:37+00:00
335417,8ee2d10897034446fb35862583343ac130c71ae8,"test: reproduce migration revisit through restore

Exercise the public restore path with adoption disabled, a completed backfill marker, and an unreadable in-memory catalog. This captures the natural forced catalog revisit without directly invoking migration internals.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",alexdima,2026-09-10 10:05:45+00:00
335416,cbf8291051d5d9df223b11c6346ea82b14da4731,Initial plan,Copilot,2026-09-10 08:40:49+00:00
335415,183f20621235db253bac399c6b9e744c0fb006d3,"Preserve collapse state in the SCM Repositories view

The Repositories view re-expanded a repository that has submodules every
time the view became visible, so a collapsed parent repository could not
be kept collapsed.

Two things caused this:

- The tree input was always set with the view state that was read from
  storage once in `renderBody`. That state is only written on
  `onWillSaveState`, so any expand/collapse done in the meantime was
  discarded when the view became visible again. Capture the current view
  state when the view is hidden and use it on the next show instead.
- When the view became visible, all known repositories were re-registered
  through `onDidAddRepository`, and for a repository with a `parentId`
  that unconditionally expanded the parent. Only expand the parent when it
  actually gains its first child repository.

Co-Authored-By: Claude Opus 5 <noreply@anthropic.com>",JulianHock,2026-09-10 08:38:23+00:00
335415,fe7a9a35930db290b058faf8dc31f1eb8b31acd1,"Clarify tree view state refresh logic in comments

Co-authored-by: Copilot Autofix powered by AI <175728472+Copilot@users.noreply.github.com>",JulianHock,2026-09-10 08:46:28+00:00
335415,2c18ad843e866a1909a2f220572432327aa7bf6e,"Shorten inline comments to one line

Co-Authored-By: Claude Opus 5 <noreply@anthropic.com>",JulianHock,2026-09-10 08:52:49+00:00
335414,657791a29d97aa1fdc596941af59e304e4251ee5,"sessions: add Dev Container workspace menu option

Expose eligible local folders as native workspace-picker submenus and carry the selected Dev Container mode into draft creation and accessible labeling.

Fixes #335302

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-09 16:33:39+00:00
335414,ecd8c03092b3fb7c95ae36e7a83e61c0e8617b71,"sessions: refresh Dev Container picker state

Keep the workspace label synchronized with active draft configuration, recheck live Dev Container availability on each picker open, and align the accessibility regression with the documented wording.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-09 18:27:21+00:00
335414,cfd27f7e8175d3584264d38f47dbeb2d5be83aec,"sessions: make Dev Container selection reversible

Present local and Dev Container execution as checked choices, avoid duplicate submenu descriptions, and document switching back to local execution.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-09 18:57:16+00:00
335414,4bf85fbf9d24cb77ba586c9f84a84e014b5eb395,"sessions: remove redundant Dev Container checkbox

Use the workspace picker as the single Dev Container mode control while preserving worktree compatibility gating.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-09 20:39:05+00:00
335414,113e9b8812cdaab1361fb956b32cf3335670c41c,"sessions: update Dev Container smoke selection

Drive Dev Container selection through the workspace submenu after removing the checkbox, and normalize incompatible worktree isolation before session preparation.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-09 21:21:53+00:00
335414,83ff3d6b8c1627eb1f6ddc8063c7d3dc399ad5e6,"test: open Dev Container workspace submenu on hover

ActionList ignores direct clicks on submenu indicators, so hover the workspace row before selecting the Dev Container child action.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-09 21:49:15+00:00
335414,c94cd6d03f484273c4c9d19c9fe42af644734db5,"sessions: optimize Dev Container workspace discovery

Cache and bound availability probes, refresh the picker in place after batched completion, and make smoke submenu hover deterministic.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-09 23:48:54+00:00
335414,7248f8fde85f9bf08884d428422d5b3a0cdf936f,"Merge branch 'main' into agents/devcontainer-menu-integration

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-09 23:51:49+00:00
335414,ab1c2f5157a6fbafe98b0bafb8aa326a3c89c704,"test: open Dev Container submenu with keyboard

Avoid relying on the delayed hover timer in Linux Electron smoke tests.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 00:15:06+00:00
335414,a34ba547487e590985f14b9c1cb98b933227862a,"test: click Dev Container submenu indicator

Use the action list's direct submenu activation instead of timing-sensitive pointer or focus behavior.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 00:43:28+00:00
335414,7b04d8a02daaf95e9ec67aa92dd0d47960b7a39d,"test: target Dev Container workspace submenu

Ignore the synthetic Remote provider submenu while waiting for the local workspace availability action.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 01:06:19+00:00
335414,ed7720d5fc99bb7bbb708d79618371b285c842d0,"sessions: refresh Dev Container availability on connector changes

Invalidate cached workspace availability when the Dev Container connector registers or unregisters so early negative probes do not become stale.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 01:42:59+00:00
335414,4b2e29dd340085a17e763643594b839de83c04d6,"sessions: trace Dev Container workspace availability

Add trace diagnostics for picker provider selection, connector registration, and each availability prerequisite so the Linux smoke failure on #335303 can be identified from CI logs.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 08:37:21+00:00
335414,907ea2f4a56bc3dae3c14b385c82b1a78f34be98,"sessions: surface Dev Container diagnostics in CI

Promote the temporary availability diagnostics to info so they are retained in smoke-test renderer logs.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 08:58:53+00:00
335414,1e8b83fd5cbd0a58eb49ab19e7ad88c933aa574e,"Merge origin/main into Dev Container diagnostics

Align the new sandbox picker test with #335303, which removes the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 09:03:53+00:00
335414,8d4115e99a20dbac50ccc52fa09916d328db40de,"sessions: resolve Dev Container capability across providers

Allow a workspace row with a historical non-Agent-Host provider to use a capable Agent Host provider for Dev Container availability checks.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10 10:06:37+00:00
335413,9c1f0e2f367d373be6acf15bbd02fdde935b76d9,update css language service,aeschli,2026-09-10 08:37:26+00:00
335410,71d0cdb7fd0d4e1b3ad3a8d17f16091bf38e97ad,"agentHost: avoid tracing missing customization roots

Probe optional watcher roots with stat and ignore only missing paths so expected customization layouts do not flood agenthost.log. Preserve unexpected filesystem failures and add regression coverage.

Fixes #335407

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-10 08:26:52+00:00
335409,157c1b440d17eb2d608b7f67817cf65c8535540a,"agentHost: keep Codex Linux sandbox helper accessible

Allow read-only access to /tmp in the Linux workspace profile so bubblewrap can execute the pre-materialized helper. Keep macOS /tmp denied.",Giuspepe,2026-09-10 08:27:16+00:00
335408,4f39f4249ee9899d34526c42cce964e133858d60,Initial plan,Copilot,2026-09-10 08:15:43+00:00
335408,c19d9a90503f3346300ecaed3be3a6b3b2265f83,"Changes before error encountered

Agent-Logs-Url: https://github.com/microsoft/vscode/sessions/6601b815-625d-4a03-99b7-7e7e781e809c

Co-authored-by: alexr00 <38270282+alexr00@users.noreply.github.com>",Copilot,2026-09-10 08:33:19+00:00
335406,333cdd402a32f911dc586605d5429c92570425fb,"sessions: teach archiving from the session list on first nudge use

Reveal the session and keep its archive action visible for a first-use spotlight. Wait for Understood or Escape before archiving, remember the tour through onboarding state, and revalidate stale suggestions before continuing.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-10 08:07:51+00:00
335406,8063b41c005fcb80122290fc444082a2a28346dd,"sessions: refine archive nudge and onboarding interactions

Make the archive action primary, preserve the merged icon color, and allow spotlight target activation without archiving before onboarding completes. Simplify single-step progress and copy, and target cleanup settings by tag.

Keep session groups capped while revealing the onboarding target, remove the pinned-row :has selector, and retain the temporary developer command for testing. Add focused regression coverage.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-10 13:40:23+00:00
335406,8ccd74cea7b92dd4f8a49017f46f17a9f8f43f41,"sessions: isolate cleanup settings test from registry resets

Capture tagged settings during suite registration before configuration tests clear the shared registry. Fixes the order-dependent failure in Electron and browser CI.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-10 14:36:55+00:00
335401,00bb36dd4af1b5b1a29d1f63bd4818f74d2f5b3e,"sessions: add experimental card-style changes editor

Preserve the current stacked multi-diff implementation while adding a default-off card presentation for both single-pane and classic Agents window layouts.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",romalpani,2026-09-08 19:25:17+00:00
335401,b0f07bf12d23c2f770f1596f46880ad0a55abe00,"sessions: import card view configuration service

Ensure the runtime dependency injection decorator is defined when loading the Changes contribution.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",romalpani,2026-09-08 19:46:08+00:00
335401,d0783adfd16e4f71a1a2f51fad18865f9230b312,"multiDiffEditor: hide card separators

Prevent Compact focus and hover separator pseudo-elements from reappearing in the experimental Card variant.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",romalpani,2026-09-08 19:54:32+00:00
335401,a9a591d011b9a05793ea76997721a28d23c11153,"multiDiffEditor: refine card unchanged region controls

Keep a subtle, padded unchanged-region control visible in both collapsed and expanded card diffs. Preserve incremental reveal behavior while adding full-row mouse and keyboard toggling with accessible state labels.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",romalpani,2026-09-08 20:37:07+00:00
335401,9ed1b4151dfebda327f1d5b535d3bf552d985aef,"multiDiffEditor: align card hidden lines styling

Match the Sessions show-more treatment with an inset rounded hover surface and secondary-to-primary foreground transition while preserving line-number icon alignment.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",romalpani,2026-09-08 23:49:05+00:00
335401,fac29e2d9eaff325820c7ff9a7e336a7aae9808d,"multiDiffEditor: soften card hidden lines dividers

Match the Sessions show-more separator construction and color so the Card control remains visually quiet at rest.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",romalpani,2026-09-08 23:54:45+00:00
